244.7697,1884.715,-324.3043
244.753,1884.684,-324.3052
244.7362,1884.653,-324.306
244.7195,1884.622,-324.3068
244.7027,1884.592,-324.3077
244.686,1884.561,-324.3085
244.6692,1884.53,-324.3093
244.6525,1884.499,-324.3102
244.6358,1884.468,-324.311
244.619,1884.437,-324.3119
244.6023,1884.406,-324.3127
244.5856,1884.375,-324.3136
244.5688,1884.344,-324.3144
244.5521,1884.313,-324.3153
244.5354,1884.282,-324.3161
244.5187,1884.251,-324.317
244.5019,1884.221,-324.3178
244.4852,1884.19,-324.3187
244.4685,1884.159,-324.3195
244.4518,1884.128,-324.3204
244.4351,1884.097,-324.3213
244.4184,1884.066,-324.3221
244.4016,1884.035,-324.323
244.3849,1884.004,-324.3238
244.3682,1883.973,-324.3247
244.3515,1883.942,-324.3256
244.3348,1883.911,-324.3264
244.3181,1883.88,-324.3273
244.3014,1883.849,-324.3281
244.2847,1883.819,-324.329
244.268,1883.788,-324.3299
244.2513,1883.757,-324.3307
244.2346,1883.726,-324.3316
244.2179,1883.695,-324.3325
244.2012,1883.664,-324.3333
244.1845,1883.633,-324.3342
244.1678,1883.602,-324.3351
244.1511,1883.571,-324.336
244.1345,1883.54,-324.3369
244.1178,1883.509,-324.3378
244.1011,1883.478,-324.3386
244.0844,1883.447,-324.3395
244.0677,1883.416,-324.3404
244.0511,1883.385,-324.3412
244.0344,1883.354,-324.3421
244.0177,1883.323,-324.343
244.001,1883.292,-324.3439
243.9844,1883.261,-324.3448
243.9677,1883.23,-324.3457
243.951,1883.2,-324.3466
243.9344,1883.169,-324.3475
243.9177,1883.138,-324.3484
243.901,1883.107,-324.3493
243.8844,1883.076,-324.3501
243.8677,1883.045,-324.351
243.8511,1883.014,-324.3519
243.8344,1882.983,-324.3528
243.8177,1882.952,-324.3537
243.8011,1882.921,-324.3546
243.7844,1882.89,-324.3555
243.7678,1882.859,-324.3564
243.7511,1882.828,-324.3573
243.7345,1882.797,-324.3583
243.7178,1882.766,-324.3591
243.7012,1882.735,-324.36
243.6846,1882.704,-324.361
243.6679,1882.673,-324.3619
243.6513,1882.642,-324.3628
243.6346,1882.611,-324.3637
243.618,1882.58,-324.3646
243.6014,1882.549,-324.3655
243.5848,1882.518,-324.3664
243.5681,1882.487,-324.3673
243.5515,1882.456,-324.3683
243.5349,1882.425,-324.3692
243.5182,1882.395,-324.3701
243.5016,1882.364,-324.371
243.485,1882.333,-324.3719
243.4684,1882.302,-324.3729
243.4518,1882.271,-324.3738
243.4351,1882.24,-324.3747
243.4185,1882.209,-324.3756
243.4019,1882.178,-324.3766
243.3853,1882.147,-324.3775
243.3687,1882.116,-324.3784
243.3521,1882.085,-324.3794
243.3355,1882.054,-324.3803
243.3189,1882.023,-324.3812
243.3023,1881.992,-324.3822
243.2857,1881.961,-324.3831
243.2691,1881.93,-324.384
243.2525,1881.899,-324.385
243.2359,1881.868,-324.3859
243.2193,1881.837,-324.3868
243.2027,1881.806,-324.3878
243.1861,1881.775,-324.3887
243.1695,1881.744,-324.3897
243.1529,1881.713,-324.3906
243.1363,1881.682,-324.3916
243.1197,1881.651,-324.3925
243.1032,1881.62,-324.3935
243.0866,1881.589,-324.3944
243.07,1881.558,-324.3954
243.0534,1881.527,-324.3963
243.0369,1881.496,-324.3973
243.0203,1881.465,-324.3982
243.0037,1881.434,-324.3992
242.9871,1881.403,-324.4002
242.9706,1881.372,-324.4011
242.954,1881.341,-324.402
242.9374,1881.31,-324.403
242.9209,1881.279,-324.404
242.9043,1881.248,-324.4049
242.8878,1881.217,-324.4059
242.8712,1881.186,-324.4069
242.8546,1881.155,-324.4078
242.8381,1881.124,-324.4088
242.8215,1881.093,-324.4098
242.805,1881.062,-324.4107
242.7884,1881.031,-324.4117
242.7719,1881,-324.4126
242.7553,1880.969,-324.4136
242.7388,1880.938,-324.4146
242.7222,1880.907,-324.4156
242.7057,1880.876,-324.4166
242.6891,1880.845,-324.4175
242.6726,1880.814,-324.4185
242.6561,1880.783,-324.4195
242.6395,1880.752,-324.4205
242.623,1880.721,-324.4214
242.6065,1880.69,-324.4224
242.59,1880.659,-324.4234
242.5734,1880.628,-324.4244
242.5569,1880.596,-324.4254
242.5404,1880.565,-324.4264
242.5238,1880.534,-324.4274
242.5073,1880.503,-324.4283
242.4908,1880.472,-324.4294
242.4743,1880.441,-324.4303
242.4578,1880.41,-324.4313
242.4412,1880.379,-324.4323
242.4247,1880.348,-324.4333
242.4082,1880.317,-324.4343
242.3917,1880.286,-324.4353
242.3752,1880.255,-324.4363
242.3587,1880.224,-324.4373
242.3422,1880.193,-324.4383
242.3257,1880.162,-324.4393
242.3092,1880.131,-324.4403
242.2927,1880.1,-324.4413
242.2762,1880.069,-324.4423
242.2597,1880.038,-324.4433
242.2432,1880.007,-324.4443
242.2267,1879.976,-324.4453
242.2102,1879.945,-324.4464
242.1937,1879.914,-324.4474
242.1772,1879.883,-324.4484
242.1607,1879.852,-324.4494
242.1443,1879.821,-324.4504
242.1278,1879.79,-324.4514
242.1113,1879.759,-324.4525
242.0948,1879.727,-324.4535
242.0783,1879.696,-324.4545
242.0619,1879.665,-324.4555
242.0454,1879.634,-324.4565
242.0289,1879.603,-324.4576
242.0124,1879.572,-324.4586
241.996,1879.541,-324.4596
241.9795,1879.51,-324.4606
241.963,1879.479,-324.4617
241.9466,1879.448,-324.4627
241.9301,1879.417,-324.4637
241.9136,1879.386,-324.4647
241.8972,1879.355,-324.4658
241.8807,1879.324,-324.4668
241.8643,1879.293,-324.4678
241.8478,1879.262,-324.4689
241.8314,1879.231,-324.4699
241.8149,1879.2,-324.4709
241.7984,1879.169,-324.472
241.782,1879.137,-324.473
241.7656,1879.106,-324.4741
241.7491,1879.075,-324.4751
241.7327,1879.044,-324.4762
241.7162,1879.013,-324.4772
241.6998,1878.982,-324.4782
241.6833,1878.951,-324.4793
241.6669,1878.92,-324.4804
241.6505,1878.889,-324.4814
241.634,1878.858,-324.4824
241.6176,1878.827,-324.4835
241.6012,1878.796,-324.4846
241.5848,1878.765,-324.4856
241.5683,1878.733,-324.4867
241.5519,1878.702,-324.4877
241.5355,1878.671,-324.4888
241.5191,1878.64,-324.4898
241.5026,1878.609,-324.4909
241.4862,1878.578,-324.4919
241.4698,1878.547,-324.493
241.4534,1878.516,-324.4941
241.437,1878.485,-324.4951
241.4206,1878.454,-324.4962
241.4042,1878.423,-324.4973
241.3878,1878.392,-324.4984
241.3713,1878.361,-324.4994
241.3549,1878.329,-324.5005
241.3385,1878.298,-324.5015
241.3221,1878.267,-324.5026
241.3057,1878.236,-324.5037
241.2893,1878.205,-324.5048
241.273,1878.174,-324.5059
241.2565,1878.143,-324.5069
241.2402,1878.112,-324.508
241.2238,1878.081,-324.5091
241.2074,1878.05,-324.5102
241.191,1878.018,-324.5113
241.1746,1877.987,-324.5123
241.1582,1877.956,-324.5134
241.1418,1877.925,-324.5145
241.1255,1877.894,-324.5156
241.1091,1877.863,-324.5167
241.0927,1877.832,-324.5178
241.0763,1877.801,-324.5189
241.06,1877.77,-324.5199
241.0436,1877.738,-324.521
241.0272,1877.707,-324.5221
241.0108,1877.676,-324.5232
240.9945,1877.645,-324.5243
240.9781,1877.614,-324.5254
240.9617,1877.583,-324.5265
240.9454,1877.552,-324.5276
240.929,1877.521,-324.5287
240.9127,1877.49,-324.5298
240.8963,1877.459,-324.5309
240.8799,1877.427,-324.532
240.8636,1877.396,-324.5331
240.8472,1877.365,-324.5342
240.8309,1877.334,-324.5353
240.8146,1877.303,-324.5364
240.7982,1877.272,-324.5375
240.7818,1877.241,-324.5387
240.7655,1877.21,-324.5398
240.7492,1877.179,-324.5409
240.7328,1877.147,-324.542
240.7165,1877.116,-324.5431
240.7002,1877.085,-324.5442
240.6838,1877.054,-324.5454
240.6675,1877.023,-324.5465
240.6512,1876.992,-324.5476
240.6348,1876.961,-324.5487
240.6185,1876.93,-324.5498
240.6022,1876.898,-324.551
240.5858,1876.867,-324.5521
240.5695,1876.836,-324.5532
240.5532,1876.805,-324.5543
240.5369,1876.774,-324.5555
240.5206,1876.743,-324.5566
240.5042,1876.712,-324.5577
240.4879,1876.68,-324.5588
240.4716,1876.649,-324.56
240.4553,1876.618,-324.5611
240.439,1876.587,-324.5623
240.4227,1876.556,-324.5634
240.4064,1876.525,-324.5645
240.3901,1876.494,-324.5656
240.3738,1876.463,-324.5668
240.3575,1876.431,-324.5679
240.3412,1876.4,-324.569
240.3249,1876.369,-324.5702
240.3086,1876.338,-324.5713
240.2923,1876.307,-324.5725
240.276,1876.276,-324.5736
240.2597,1876.245,-324.5748
240.2434,1876.214,-324.576
240.2271,1876.182,-324.5771
240.2108,1876.151,-324.5783
240.1945,1876.12,-324.5794
240.1783,1876.089,-324.5806
240.162,1876.058,-324.5817
240.1457,1876.027,-324.5828
240.1294,1875.996,-324.584
240.1132,1875.964,-324.5852
240.0969,1875.933,-324.5863
240.0806,1875.902,-324.5875
240.0643,1875.871,-324.5887
240.0481,1875.84,-324.5898
240.0318,1875.808,-324.591
240.0155,1875.777,-324.5922
239.9993,1875.746,-324.5933
239.983,1875.715,-324.5945
239.9668,1875.684,-324.5956
239.9505,1875.653,-324.5968
239.9342,1875.622,-324.598
239.918,1875.59,-324.5991
239.9017,1875.559,-324.6003
239.8855,1875.528,-324.6015
239.8692,1875.497,-324.6027
239.853,1875.466,-324.6039
239.8367,1875.435,-324.605
239.8205,1875.403,-324.6062
239.8042,1875.372,-324.6074
239.788,1875.341,-324.6086
239.7718,1875.31,-324.6098
239.7555,1875.279,-324.6109
239.7393,1875.248,-324.6121
239.723,1875.216,-324.6133
239.7068,1875.185,-324.6145
239.6906,1875.154,-324.6157
239.6743,1875.123,-324.6169
239.6581,1875.092,-324.6181
239.6419,1875.061,-324.6193
239.6257,1875.029,-324.6205
239.6095,1874.998,-324.6216
239.5932,1874.967,-324.6228
239.577,1874.936,-324.624
239.5608,1874.905,-324.6252
239.5446,1874.873,-324.6264
239.5284,1874.842,-324.6276
239.5121,1874.811,-324.6288
239.4959,1874.78,-324.63
239.4797,1874.749,-324.6312
239.4635,1874.717,-324.6324
239.4473,1874.686,-324.6336
239.4311,1874.655,-324.6349
239.4149,1874.624,-324.636
239.3987,1874.593,-324.6373
239.3825,1874.562,-324.6385
239.3663,1874.53,-324.6397
239.3501,1874.499,-324.6409
239.3339,1874.468,-324.6421
239.3177,1874.437,-324.6433
239.3015,1874.406,-324.6445
239.2853,1874.375,-324.6458
239.2692,1874.343,-324.647
239.253,1874.312,-324.6482
239.2368,1874.281,-324.6494
239.2206,1874.25,-324.6506
239.2044,1874.218,-324.6519
239.1883,1874.187,-324.6531
239.1721,1874.156,-324.6543
239.1559,1874.125,-324.6555
239.1397,1874.094,-324.6568
239.1235,1874.063,-324.658
239.1074,1874.031,-324.6592
239.0912,1874,-324.6604
239.075,1873.969,-324.6617
239.0589,1873.938,-324.6629
239.0427,1873.906,-324.6641
239.0265,1873.875,-324.6654
239.0104,1873.844,-324.6666
238.9942,1873.813,-324.6678
238.9781,1873.782,-324.6691
238.9619,1873.75,-324.6703
238.9458,1873.719,-324.6716
238.9296,1873.688,-324.6728
238.9135,1873.657,-324.674
238.8973,1873.626,-324.6753
238.8812,1873.594,-324.6765
238.865,1873.563,-324.6778
238.8489,1873.532,-324.679
238.8327,1873.501,-324.6803
238.8166,1873.469,-324.6816
238.8005,1873.438,-324.6828
238.7843,1873.407,-324.6841
238.7682,1873.376,-324.6853
238.7521,1873.345,-324.6866
238.7359,1873.313,-324.6878
238.7198,1873.282,-324.6891
238.7037,1873.251,-324.6903
238.6875,1873.22,-324.6916
238.6714,1873.188,-324.6928
238.6553,1873.157,-324.6941
238.6392,1873.126,-324.6954
238.6231,1873.095,-324.6966
238.6069,1873.064,-324.6979
238.5908,1873.032,-324.6992
238.5747,1873.001,-324.7004
238.5586,1872.97,-324.7017
238.5425,1872.939,-324.703
238.5264,1872.907,-324.7042
238.5103,1872.876,-324.7055
238.4942,1872.845,-324.7068
238.4781,1872.814,-324.7081
238.462,1872.782,-324.7093
238.4459,1872.751,-324.7106
238.4298,1872.72,-324.7119
238.4137,1872.689,-324.7132
238.3976,1872.657,-324.7145
238.3815,1872.626,-324.7157
238.3654,1872.595,-324.717
238.3493,1872.564,-324.7183
238.3332,1872.532,-324.7196
238.3171,1872.501,-324.7209
238.301,1872.47,-324.7221
238.2849,1872.439,-324.7235
238.2689,1872.407,-324.7247
238.2528,1872.376,-324.726
238.2367,1872.345,-324.7273
238.2206,1872.314,-324.7286
238.2046,1872.283,-324.7299
238.1885,1872.251,-324.7312
238.1724,1872.22,-324.7325
238.1563,1872.189,-324.7338
238.1403,1872.157,-324.7351
238.1242,1872.126,-324.7364
238.1081,1872.095,-324.7377
238.0921,1872.064,-324.739
238.076,1872.033,-324.7403
238.06,1872.001,-324.7416
238.0439,1871.97,-324.7429
238.0278,1871.939,-324.7442
238.0118,1871.907,-324.7455
237.9957,1871.876,-324.7468
237.9797,1871.845,-324.7481
237.9636,1871.814,-324.7494
237.9476,1871.782,-324.7508
237.9315,1871.751,-324.7521
237.9155,1871.72,-324.7534
237.8995,1871.689,-324.7547
237.8834,1871.657,-324.756
237.8674,1871.626,-324.7574
237.8514,1871.595,-324.7587
237.8353,1871.564,-324.76
237.8193,1871.532,-324.7613
237.8033,1871.501,-324.7626
237.7872,1871.47,-324.764
237.7712,1871.439,-324.7653
237.7552,1871.407,-324.7666
237.7391,1871.376,-324.7679
237.7231,1871.345,-324.7693
237.7071,1871.313,-324.7706
237.6911,1871.282,-324.7719
237.6751,1871.251,-324.7733
237.659,1871.22,-324.7746
237.643,1871.188,-324.7759
237.627,1871.157,-324.7772
237.611,1871.126,-324.7786
237.595,1871.094,-324.7799
237.579,1871.063,-324.7813
237.563,1871.032,-324.7826
237.547,1871.001,-324.784
237.531,1870.969,-324.7853
237.515,1870.938,-324.7867
237.499,1870.907,-324.788
237.483,1870.875,-324.7893
237.467,1870.844,-324.7907
237.451,1870.813,-324.792
237.435,1870.782,-324.7934
237.419,1870.75,-324.7947
237.403,1870.719,-324.7961
237.387,1870.688,-324.7974
237.371,1870.656,-324.7988
237.3551,1870.625,-324.8001
237.3391,1870.594,-324.8015
237.3231,1870.563,-324.8028
237.3071,1870.531,-324.8042
237.2911,1870.5,-324.8056
237.2752,1870.469,-324.807
237.2592,1870.437,-324.8083
237.2432,1870.406,-324.8097
237.2272,1870.375,-324.811
237.2113,1870.343,-324.8124
237.1953,1870.312,-324.8138
237.1794,1870.281,-324.8151
237.1634,1870.25,-324.8165
237.1474,1870.218,-324.8179
237.1315,1870.187,-324.8192
237.1155,1870.156,-324.8206
237.0995,1870.124,-324.822
237.0836,1870.093,-324.8233
237.0676,1870.062,-324.8248
237.0517,1870.03,-324.8261
237.0357,1869.999,-324.8275
237.0198,1869.968,-324.8289
237.0038,1869.936,-324.8303
236.9879,1869.905,-324.8316
236.972,1869.874,-324.833
236.956,1869.842,-324.8344
236.9401,1869.811,-324.8358
236.9241,1869.78,-324.8372
236.9082,1869.749,-324.8385
236.8923,1869.717,-324.84
236.8763,1869.686,-324.8414
236.8604,1869.655,-324.8428
236.8445,1869.623,-324.8441
236.8286,1869.592,-324.8455
236.8126,1869.561,-324.8469
236.7967,1869.529,-324.8483
236.7808,1869.498,-324.8497
236.7649,1869.467,-324.8511
236.7489,1869.435,-324.8525
236.733,1869.404,-324.8539
236.7171,1869.373,-324.8553
236.7012,1869.341,-324.8567
236.6853,1869.31,-324.8581
236.6694,1869.279,-324.8595
236.6535,1869.247,-324.8609
236.6376,1869.216,-324.8623
236.6217,1869.185,-324.8637
236.6058,1869.153,-324.8651
236.5899,1869.122,-324.8666
236.574,1869.091,-324.868
236.5581,1869.059,-324.8694
236.5422,1869.028,-324.8708
236.5263,1868.997,-324.8722
236.5104,1868.965,-324.8737
236.4945,1868.934,-324.8751
236.4786,1868.903,-324.8765
236.4627,1868.871,-324.8779
236.4468,1868.84,-324.8793
236.4309,1868.809,-324.8807
236.4151,1868.777,-324.8822
236.3992,1868.746,-324.8836
236.3833,1868.715,-324.885
236.3674,1868.683,-324.8864
236.3515,1868.652,-324.8879
236.3357,1868.621,-324.8893
236.3198,1868.589,-324.8907
236.3039,1868.558,-324.8922
236.2881,1868.526,-324.8936
236.2722,1868.495,-324.8951
236.2563,1868.464,-324.8965
236.2405,1868.432,-324.8979
236.2246,1868.401,-324.8993
236.2088,1868.37,-324.9008
236.1929,1868.338,-324.9022
236.177,1868.307,-324.9037
236.1612,1868.276,-324.9051
236.1453,1868.244,-324.9066
236.1295,1868.213,-324.908
236.1136,1868.182,-324.9094
236.0978,1868.15,-324.9109
236.0819,1868.119,-324.9123
236.0661,1868.088,-324.9138
236.0502,1868.056,-324.9153
236.0344,1868.025,-324.9167
236.0186,1867.993,-324.9182
236.0027,1867.962,-324.9196
235.9869,1867.931,-324.921
235.9711,1867.899,-324.9225
235.9552,1867.868,-324.924
235.9394,1867.837,-324.9254
235.9236,1867.805,-324.9269
235.9077,1867.774,-324.9283
235.8919,1867.742,-324.9298
235.8761,1867.711,-324.9313
235.8603,1867.68,-324.9328
235.8444,1867.648,-324.9342
235.8286,1867.617,-324.9357
235.8128,1867.586,-324.9371
235.797,1867.554,-324.9386
235.7812,1867.523,-324.9401
235.7654,1867.491,-324.9415
235.7496,1867.46,-324.943
235.7338,1867.429,-324.9445
235.718,1867.397,-324.946
235.7021,1867.366,-324.9474
235.6864,1867.335,-324.9489
235.6706,1867.303,-324.9504
235.6548,1867.272,-324.9519
235.639,1867.24,-324.9534
235.6232,1867.209,-324.9548
235.6074,1867.178,-324.9563
235.5916,1867.146,-324.9578
235.5758,1867.115,-324.9593
235.56,1867.084,-324.9608
235.5442,1867.052,-324.9623
235.5284,1867.021,-324.9638
235.5126,1866.989,-324.9652
235.4969,1866.958,-324.9667
235.4811,1866.927,-324.9682
235.4653,1866.895,-324.9697
235.4495,1866.864,-324.9712
235.4337,1866.832,-324.9727
235.418,1866.801,-324.9742
235.4022,1866.77,-324.9757
235.3864,1866.738,-324.9772
235.3707,1866.707,-324.9787
235.3549,1866.675,-324.9802
235.3391,1866.644,-324.9817
235.3234,1866.613,-324.9832
235.3076,1866.581,-324.9847
235.2919,1866.55,-324.9862
235.2761,1866.518,-324.9877
235.2604,1866.487,-324.9893
235.2446,1866.456,-324.9907
235.2288,1866.424,-324.9923
235.2131,1866.393,-324.9938
235.1973,1866.361,-324.9953
235.1816,1866.33,-324.9968
235.1658,1866.299,-324.9983
235.1501,1866.267,-324.9998
235.1343,1866.236,-325.0014
235.1186,1866.204,-325.0029
235.1029,1866.173,-325.0044
235.0871,1866.141,-325.0059
235.0714,1866.11,-325.0074
235.0557,1866.079,-325.009
235.0399,1866.047,-325.0105
235.0242,1866.016,-325.012
235.0085,1865.984,-325.0135
234.9928,1865.953,-325.0151
234.977,1865.922,-325.0166
234.9613,1865.89,-325.0181
234.9456,1865.859,-325.0197
234.9299,1865.827,-325.0212
234.9142,1865.796,-325.0227
234.8984,1865.764,-325.0242
234.8827,1865.733,-325.0258
234.867,1865.702,-325.0273
234.8513,1865.67,-325.0289
234.8356,1865.639,-325.0304
234.8199,1865.607,-325.032
234.8042,1865.576,-325.0335
234.7885,1865.545,-325.0351
234.7728,1865.513,-325.0366
234.7571,1865.482,-325.0381
234.7414,1865.45,-325.0397
234.7257,1865.419,-325.0412
234.71,1865.387,-325.0428
234.6943,1865.356,-325.0443
234.6786,1865.325,-325.0459
234.6629,1865.293,-325.0475
234.6472,1865.262,-325.049
234.6315,1865.23,-325.0506
234.6159,1865.199,-325.0521
234.6002,1865.167,-325.0537
234.5845,1865.136,-325.0552
234.5688,1865.104,-325.0568
234.5531,1865.073,-325.0583
234.5375,1865.042,-325.0599
234.5218,1865.01,-325.0615
234.5061,1864.979,-325.063
234.4904,1864.947,-325.0646
234.4748,1864.916,-325.0661
234.4591,1864.884,-325.0678
234.4434,1864.853,-325.0693
234.4278,1864.822,-325.0709
234.4121,1864.79,-325.0724
234.3965,1864.758,-325.074
234.3808,1864.727,-325.0756
234.3651,1864.696,-325.0772
234.3495,1864.664,-325.0787
234.3338,1864.633,-325.0803
234.3182,1864.601,-325.0819
234.3025,1864.57,-325.0835
234.2869,1864.538,-325.085
234.2712,1864.507,-325.0867
234.2556,1864.476,-325.0882
234.24,1864.444,-325.0898
234.2243,1864.413,-325.0914
234.2087,1864.381,-325.093
234.193,1864.35,-325.0946
234.1774,1864.318,-325.0962
234.1618,1864.287,-325.0977
234.1461,1864.255,-325.0993
234.1305,1864.224,-325.1009
234.1149,1864.192,-325.1025
234.0992,1864.161,-325.1041
234.0836,1864.13,-325.1057
234.068,1864.098,-325.1073
234.0524,1864.066,-325.1089
234.0368,1864.035,-325.1105
234.0211,1864.004,-325.1121
234.0055,1863.972,-325.1137
233.9899,1863.941,-325.1153
233.9743,1863.909,-325.1169
233.9587,1863.878,-325.1185
233.9431,1863.846,-325.1202
233.9275,1863.815,-325.1217
233.9119,1863.783,-325.1233
233.8963,1863.752,-325.125
233.8806,1863.72,-325.1266
233.8651,1863.689,-325.1282
233.8495,1863.657,-325.1298
233.8339,1863.626,-325.1314
233.8182,1863.595,-325.133
233.8027,1863.563,-325.1346
233.7871,1863.531,-325.1363
233.7715,1863.5,-325.1379
233.7559,1863.469,-325.1395
233.7403,1863.437,-325.1411
233.7247,1863.406,-325.1428
233.7091,1863.374,-325.1444
233.6936,1863.343,-325.146
233.678,1863.311,-325.1476
233.6624,1863.28,-325.1493
233.6468,1863.248,-325.1509
233.6313,1863.217,-325.1525
233.6157,1863.185,-325.1542
233.6001,1863.154,-325.1558
233.5845,1863.122,-325.1574
233.569,1863.091,-325.159
233.5534,1863.059,-325.1607
233.5378,1863.028,-325.1623
233.5223,1862.996,-325.1639
233.5067,1862.965,-325.1656
233.4912,1862.933,-325.1672
233.4756,1862.902,-325.1689
233.4601,1862.87,-325.1705
233.4445,1862.839,-325.1722
233.4289,1862.807,-325.1738
233.4134,1862.776,-325.1754
233.3978,1862.744,-325.1771
233.3823,1862.713,-325.1787
233.3668,1862.681,-325.1804
233.3512,1862.65,-325.1821
233.3357,1862.618,-325.1837
233.3201,1862.587,-325.1854
233.3046,1862.555,-325.187
233.2891,1862.524,-325.1887
233.2735,1862.492,-325.1903
233.258,1862.461,-325.192
233.2425,1862.429,-325.1936
233.2269,1862.398,-325.1953
233.2114,1862.366,-325.197
233.1959,1862.335,-325.1986
233.1804,1862.303,-325.2003
233.1648,1862.272,-325.2019
233.1493,1862.24,-325.2036
233.1338,1862.209,-325.2053
233.1183,1862.177,-325.2069
233.1028,1862.146,-325.2086
233.0873,1862.114,-325.2103
233.0717,1862.083,-325.212
233.0562,1862.051,-325.2136
233.0407,1862.02,-325.2153
233.0252,1861.988,-325.217
233.0097,1861.957,-325.2186
232.9942,1861.925,-325.2203
232.9787,1861.894,-325.222
232.9632,1861.862,-325.2237
232.9477,1861.83,-325.2254
232.9322,1861.799,-325.2271
232.9167,1861.767,-325.2287
232.9012,1861.736,-325.2304
232.8857,1861.704,-325.2321
232.8703,1861.673,-325.2338
232.8548,1861.641,-325.2355
232.8393,1861.61,-325.2372
232.8238,1861.578,-325.2389
232.8083,1861.547,-325.2406
232.7928,1861.515,-325.2423
232.7774,1861.484,-325.2439
232.7619,1861.452,-325.2456
232.7464,1861.421,-325.2473
232.7309,1861.389,-325.249
232.7155,1861.358,-325.2507
232.7,1861.326,-325.2524
232.6845,1861.294,-325.2541
