t,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,
11.5931,1.61067,0.227664,0.980331,2.53702,0.00609582,2.50733,
11.619,1.61036,0.229686,0.980541,2.54082,0.00606922,2.50888,
11.6501,1.61004,0.231703,0.980764,2.54492,0.00604045,2.51061,
11.6789,1.6097,0.233716,0.980999,2.54933,0.00600948,2.51252,
11.7039,1.60934,0.235725,0.981246,2.55406,0.00597626,2.51462,
11.7268,1.60895,0.237728,0.981503,2.5591,0.00594076,2.51691,
11.7487,1.60855,0.239725,0.981771,2.56446,0.00590292,2.51941,
11.7729,1.60813,0.241718,0.982049,2.57014,0.0058627,2.52211,
11.8008,1.60769,0.243705,0.982336,2.57616,0.00582006,2.52502,
11.8284,1.60723,0.245687,0.98263,2.58251,0.00577495,2.52815,
11.8602,1.60675,0.247664,0.982932,2.5892,0.00572732,2.53149,
11.8994,1.60626,0.249635,0.98324,2.59623,0.00567712,2.53507,
11.9377,1.60574,0.2516,0.983554,2.60361,0.0056243,2.53889,
11.9827,1.60521,0.253561,0.983872,2.61135,0.00556882,2.54295,
12.0212,1.60467,0.255515,0.984195,2.61944,0.00551063,2.54726,
12.0536,1.6041,0.257464,0.98452,2.62789,0.0054497,2.55183,
12.0829,1.60352,0.259409,0.984848,2.6367,0.00538595,2.55666,
12.1117,1.60292,0.261348,0.985178,2.64588,0.00531936,2.56178,
12.144,1.60231,0.263282,0.985507,2.65543,0.00524988,2.56718,
12.1785,1.60168,0.265211,0.985837,2.66535,0.00517747,2.57287,
12.2189,1.60104,0.267135,0.986166,2.67564,0.00510213,2.57886,
12.2642,1.60038,0.269055,0.986492,2.68631,0.0050238,2.58517,
12.3191,1.59971,0.27097,0.986817,2.69735,0.00494243,2.59179,
12.3675,1.59902,0.272882,0.987137,2.70877,0.00485804,2.59875,
12.4175,1.59833,0.274788,0.987454,2.72055,0.00477063,2.60604,
12.4793,1.59761,0.276691,0.987765,2.7327,0.00468018,2.61367,
12.5315,1.59689,0.27859,0.988071,2.74522,0.00458666,2.62166,
12.5756,1.59615,0.280486,0.988371,2.75809,0.00449008,2.63002,
12.6212,1.5954,0.282378,0.988663,2.77132,0.00439051,2.63874,
12.6743,1.59464,0.284266,0.988947,2.78489,0.00428798,2.64782,
12.7237,1.59387,0.286151,0.989223,2.7988,0.00418249,2.65729,
12.7801,1.59309,0.288034,0.98949,2.81303,0.00407412,2.66714,
12.8515,1.5923,0.289913,0.989748,2.82758,0.00396296,2.67738,
12.9114,1.59149,0.29179,0.989995,2.84242,0.00384903,2.688,
12.968,1.59068,0.293664,0.990231,2.85755,0.00373247,2.699,
13.0345,1.58986,0.295536,0.990456,2.87295,0.00361344,2.71038,
13.092,1.58904,0.297406,0.990669,2.88859,0.00349192,2.72213,
13.1476,1.5882,0.299274,0.99087,2.90446,0.00336811,2.73425,
13.2116,1.58736,0.30114,0.991059,2.92055,0.00324212,2.74674,
13.268,1.58651,0.303005,0.991234,2.93682,0.00311417,2.75958,
13.3227,1.58566,0.304867,0.991396,2.95325,0.00298439,2.77274,
13.3847,1.5848,0.306729,0.991544,2.96983,0.00285294,2.78624,
13.4425,1.58394,0.30859,0.991679,2.98652,0.00272004,2.80003,
13.5078,1.58307,0.31045,0.991799,3.0033,0.00258589,2.8141,
13.5704,1.5822,0.312308,0.991905,3.02014,0.0024507,2.82842,
13.6233,1.58132,0.314166,0.991997,3.03702,0.00231466,2.84298,
13.6731,1.58045,0.316024,0.992074,3.0539,0.00217799,2.85774,
13.7283,1.57957,0.317881,0.992137,3.07076,0.00204093,2.87268,
13.7908,1.57869,0.319739,0.992185,3.08758,0.00190369,2.88776,
13.8463,1.57781,0.321596,0.992218,3.10432,0.00176649,2.90296,
13.9018,1.57693,0.323455,0.992237,3.12097,0.00162955,2.91823,
13.9651,1.57606,0.325313,0.992242,3.13749,0.00149311,2.93355,
14.0271,1.57518,0.327173,0.992233,0.0122686,3.14024,-0.192707,
14.0964,1.57431,0.329035,0.992209,0.0284658,3.14037,-0.177398,
14.1567,1.57344,0.330897,0.992172,0.0444615,3.1405,-0.16215,
14.2181,1.57257,0.332761,0.992121,0.0602368,3.14064,-0.146995,
14.2889,1.57171,0.334627,0.992058,0.0757716,3.14077,-0.131966,
14.3472,1.57086,0.336494,0.991982,0.09104,3.1409,-0.117099,
14.3966,1.57001,0.338364,0.991893,0.106028,3.14102,-0.102423,
14.4495,1.56917,0.340237,0.991793,0.120718,3.14115,-0.087966,
14.5138,1.56833,0.342113,0.991681,0.135097,3.14127,-0.0737559,
14.5841,1.56751,0.343991,0.991559,0.149139,3.14139,-0.0598269,
14.6438,1.56669,0.345874,0.991427,0.162842,3.14151,-0.0461953,
14.7092,1.56589,0.347759,0.991285,0.176182,-3.14156,-0.0328942,
14.7901,1.56509,0.34965,0.991134,0.18916,-3.14145,-0.0199328,
14.8541,1.56431,0.351544,0.990976,0.201759,-3.14134,-0.00733711,
14.9156,1.56354,0.353444,0.99081,0.213971,-3.14123,0.00487657,
14.9897,1.56279,0.355348,0.990637,0.225786,-3.14113,0.0166911,
15.0511,1.56205,0.357258,0.990459,0.237202,-3.14103,0.0280963,
15.0989,1.56133,0.359174,0.990276,0.248205,-3.14094,0.0390724,
15.1421,1.56062,0.361095,0.990089,0.258792,-3.14084,0.0496113,
15.1795,1.55993,0.363023,0.989899,0.268962,-3.14075,0.0597075,
15.2159,1.55927,0.364957,0.989707,0.278704,-3.14067,0.0693459,
15.2544,1.55862,0.366898,0.989514,0.288017,-3.14058,0.0785211,
15.2922,1.55799,0.368845,0.989321,0.296894,-3.14051,0.0872226,
15.3313,1.55739,0.3708,0.989129,0.305335,-3.14043,0.0954489,
15.3666,1.5568,0.372763,0.988939,0.313336,-3.14036,0.103193,
15.4034,1.55625,0.374733,0.988752,0.320891,-3.14029,0.110447,
15.4419,1.55572,0.376711,0.98857,0.327998,-3.14023,0.117207,
15.4829,1.55521,0.378696,0.988393,0.334654,-3.14017,0.123468,
15.5161,1.55474,0.380688,0.988222,0.340853,-3.14011,0.129224,
15.5438,1.55429,0.382688,0.988059,0.346594,-3.14006,0.134471,
15.5717,1.55388,0.384696,0.987904,0.351874,-3.14001,0.139206,
15.6021,1.55349,0.38671,0.987759,0.356687,-3.13997,0.143421,
15.6367,1.55314,0.388731,0.987625,0.361029,-3.13993,0.147113,
15.675,1.55283,0.390758,0.987503,0.364899,-3.1399,0.150276,
15.7049,1.55255,0.392791,0.987393,0.368291,-3.13987,0.152906,
15.7357,1.5523,0.39483,0.987296,0.3712,-3.13984,0.154998,
15.769,1.55209,0.396873,0.987213,0.373624,-3.13982,0.156545,
15.7931,1.55192,0.39892,0.987146,0.375558,-3.1398,0.157544,
15.8157,1.55179,0.400971,0.987093,0.376998,-3.13979,0.157988,
15.838,1.5517,0.403023,0.987057,0.37794,-3.13978,0.157874,
15.8603,1.55165,0.405076,0.987037,0.378381,-3.13978,0.157195,
15.8824,1.55164,0.407129,0.987033,0.378317,-3.13978,0.155949,
15.9048,1.55167,0.409183,0.987046,0.377745,-3.13978,0.15413,
15.9272,1.55174,0.411237,0.987075,0.376662,-3.13979,0.151732,
15.9496,1.55184,0.413289,0.987121,0.375064,-3.13981,0.14875,
15.9725,1.55199,0.415338,0.987183,0.372948,-3.13982,0.145183,
15.9968,1.55219,0.417383,0.98726,0.370313,-3.13985,0.141025,
16.0219,1.55242,0.419424,0.987353,0.367156,-3.13988,0.136273,
16.0531,1.55268,0.421459,0.98746,0.363474,-3.13991,0.130924,
16.0962,1.55299,0.423487,0.98758,0.359267,-3.13995,0.124977,
16.1348,1.55334,0.425509,0.987713,0.354532,-3.13999,0.118427,
16.1727,1.55372,0.427524,0.987858,0.349267,-3.14004,0.111274,
16.2201,1.55414,0.42953,0.988014,0.343473,-3.14009,0.103516,
16.2634,1.55459,0.431528,0.988179,0.337146,-3.14015,0.0951509,
16.3052,1.55508,0.433517,0.988352,0.330286,-3.14021,0.0861793,
16.3443,1.5556,0.435497,0.988533,0.322892,-3.14027,0.0766009,
16.3905,1.55615,0.437469,0.988719,0.314962,-3.14034,0.0664155,
16.45,1.55673,0.43943,0.98891,0.306498,-3.14042,0.0556302,
16.5007,1.55735,0.441383,0.989105,0.297497,-3.1405,0.0442421,
16.5454,1.55799,0.443326,0.989301,0.287959,-3.14058,0.0322581,
16.5981,1.55866,0.44526,0.989498,0.277885,-3.14067,0.0196852,
16.6661,1.55935,0.447185,0.989694,0.267273,-3.14077,0.00652686,
16.7232,1.56007,0.449102,0.989889,0.256129,-3.14087,-0.00720104,
16.7741,1.56081,0.451009,0.99008,0.24445,-3.14097,-0.0214906,
16.8339,1.56157,0.452908,0.990267,0.232244,-3.14108,-0.0363233,
16.8973,1.56236,0.454799,0.990448,0.21951,-3.14119,-0.0516849,
16.953,1.56317,0.456682,0.990623,0.206255,-3.1413,-0.0675541,
17.0132,1.56399,0.458557,0.990789,0.192486,-3.14142,-0.0839058,
17.0867,1.56483,0.460425,0.990947,0.178211,-3.14154,-0.100713,
17.1499,1.56569,0.462287,0.991094,0.163437,3.14151,-0.117946,
17.2103,1.56657,0.464141,0.99123,0.148178,3.14138,-0.135569,
17.2831,1.56746,0.46599,0.991354,0.132447,3.14125,-0.153543,
17.3543,1.56836,0.467833,0.991465,0.116252,3.14111,-0.171835,
17.4142,1.56928,0.469671,0.991562,0.0996191,3.14097,-0.190392,
17.4759,1.57021,0.471503,0.991644,0.082566,3.14082,-0.209167,
17.5485,1.57115,0.473331,0.99171,0.0651124,3.14068,-0.228114,
17.6143,1.57209,0.475155,0.99176,0.0472863,3.14053,-0.247175,
17.6713,1.57305,0.476974,0.991793,0.0291162,3.14038,-0.266296,
17.7349,1.57401,0.478789,0.991808,0.0106321,3.14022,-0.285421,
17.8111,1.57498,0.480601,0.991805,3.13346,0.00152649,2.8371,
17.8786,1.57596,0.482411,0.991783,3.11442,0.00168349,2.81811,
17.9518,1.57694,0.484218,0.991743,3.09518,0.00184147,2.79929,
18.042,1.57792,0.486021,0.991682,3.07577,0.00200013,2.78069,
18.1165,1.57891,0.487823,0.991602,3.05621,0.00215923,2.76234,
18.1951,1.57989,0.489624,0.991502,3.03655,0.00231841,2.7443,
18.5612,1.58088,0.491423,0.991382,3.01684,0.00247726,2.72661,
