t,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,
2.29493,1.69067,-0.315329,1.02452,0.182057,3.14057,0.339794,
2.32955,1.69047,-0.313284,1.02448,0.185859,3.14056,0.341807,
2.36272,1.69027,-0.311239,1.02444,0.189685,3.14056,0.343836,
2.4017,1.69006,-0.309194,1.0244,0.193533,3.14055,0.345879,
2.43442,1.68985,-0.30715,1.02436,0.197402,3.14055,0.347935,
2.46964,1.68964,-0.305105,1.02431,0.201293,3.14055,0.350005,
2.51575,1.68943,-0.303061,1.02427,0.205204,3.14054,0.352088,
2.5516,1.68922,-0.301017,1.02422,0.209134,3.14054,0.354182,
2.5867,1.68901,-0.298973,1.02418,0.213082,3.14053,0.356286,
2.63246,1.68879,-0.296929,1.02413,0.217048,3.14053,0.358401,
2.66933,1.68858,-0.294886,1.02408,0.221029,3.14052,0.360525,
2.69819,1.68836,-0.292842,1.02403,0.225025,3.14052,0.362656,
2.72875,1.68814,-0.290799,1.02398,0.229035,3.14052,0.364795,
2.76609,1.68792,-0.288757,1.02392,0.233058,3.14051,0.36694,
2.80069,1.6877,-0.286714,1.02387,0.237092,3.14051,0.369091,
2.84122,1.68748,-0.284672,1.02381,0.241138,3.1405,0.371246,
2.87436,1.68725,-0.282629,1.02376,0.245193,3.1405,0.373406,
2.90704,1.68703,-0.280587,1.0237,0.249258,3.14049,0.375568,
2.94645,1.6868,-0.278545,1.02364,0.253329,3.14049,0.377733,
2.97981,1.68657,-0.276503,1.02358,0.257407,3.14048,0.379899,
3.01758,1.68634,-0.274461,1.02352,0.261491,3.14048,0.382065,
3.06983,1.68611,-0.272419,1.02345,0.265579,3.14048,0.384231,
3.10818,1.68588,-0.270377,1.02339,0.26967,3.14047,0.386396,
3.14423,1.68565,-0.268336,1.02332,0.273763,3.14047,0.388559,
3.18998,1.68542,-0.266295,1.02325,0.277856,3.14046,0.390718,
3.22518,1.68518,-0.264254,1.02318,0.281948,3.14046,0.392873,
3.25324,1.68495,-0.262213,1.02311,0.286038,3.14045,0.395023,
3.28328,1.68471,-0.260173,1.02304,0.290126,3.14045,0.397167,
3.32118,1.68448,-0.258132,1.02297,0.294209,3.14044,0.399305,
3.36156,1.68424,-0.256091,1.0229,0.298287,3.14044,0.401436,
3.41765,1.68401,-0.254051,1.02282,0.302359,3.14043,0.403559,
3.4586,1.68377,-0.252011,1.02274,0.306423,3.14043,0.405672,
3.48848,1.68353,-0.24997,1.02267,0.310479,3.14042,0.407776,
3.51767,1.68329,-0.24793,1.02259,0.314524,3.14042,0.409868,
3.55199,1.68305,-0.24589,1.02251,0.318557,3.14041,0.411949,
3.58483,1.68281,-0.24385,1.02242,0.322579,3.14041,0.414018,
3.62283,1.68257,-0.24181,1.02234,0.326586,3.1404,0.416074,
3.65528,1.68234,-0.239771,1.02226,0.330578,3.1404,0.418115,
3.69335,1.6821,-0.237731,1.02217,0.334555,3.14039,0.420142,
3.74804,1.68186,-0.235691,1.02208,0.338514,3.14039,0.422153,
3.78783,1.68162,-0.233652,1.022,0.342454,3.14038,0.424148,
3.82549,1.68138,-0.231612,1.02191,0.346375,3.14038,0.426125,
3.86241,1.68114,-0.229572,1.02182,0.350274,3.14038,0.428085,
3.90907,1.6809,-0.227532,1.02173,0.354152,3.14037,0.430026,
3.94593,1.68066,-0.225493,1.02164,0.358006,3.14037,0.431948,
3.9843,1.68042,-0.223453,1.02154,0.361836,3.14036,0.433849,
4.01941,1.68018,-0.221413,1.02145,0.36564,3.14036,0.43573,
4.04618,1.67995,-0.219373,1.02135,0.369417,3.14035,0.437589,
4.06815,1.67971,-0.217334,1.02126,0.373166,3.14035,0.439425,
4.08837,1.67948,-0.215294,1.02116,0.376885,3.14034,0.441239,
4.11078,1.67924,-0.213254,1.02106,0.380574,3.14034,0.443028,
4.13826,1.67901,-0.211215,1.02097,0.384232,3.14033,0.444794,
4.17458,1.67877,-0.209175,1.02087,0.387857,3.14033,0.446534,
4.21305,1.67854,-0.207135,1.02077,0.391448,3.14032,0.448248,
4.24795,1.67831,-0.205095,1.02067,0.395005,3.14032,0.449936,
4.2906,1.67808,-0.203055,1.02057,0.398525,3.14031,0.451596,
4.32325,1.67785,-0.201015,1.02047,0.402008,3.14031,0.453229,
4.35225,1.67762,-0.198975,1.02037,0.405452,3.14031,0.454833,
4.3823,1.6774,-0.196934,1.02026,0.40886,3.1403,0.456409,
4.41891,1.67717,-0.194893,1.02016,0.412227,3.1403,0.457955,
4.45208,1.67695,-0.192852,1.02006,0.415551,3.14029,0.459471,
4.4785,1.67673,-0.19081,1.01996,0.418835,3.14029,0.460956,
4.50718,1.67651,-0.188769,1.01985,0.422074,3.14028,0.462409,
4.54241,1.67629,-0.186727,1.01975,0.425269,3.14028,0.463831,
4.57185,1.67608,-0.184685,1.01965,0.428419,3.14028,0.465219,
4.60111,1.67587,-0.182643,1.01955,0.431522,3.14027,0.466574,
4.62635,1.67566,-0.180601,1.01944,0.434577,3.14027,0.467895,
4.65534,1.67545,-0.178559,1.01934,0.437584,3.14026,0.469181,
4.69438,1.67524,-0.176516,1.01924,0.440541,3.14026,0.470432,
4.72661,1.67504,-0.174474,1.01914,0.443448,3.14026,0.471648,
4.75111,1.67484,-0.172431,1.01904,0.446303,3.14025,0.472827,
4.77568,1.67464,-0.170387,1.01894,0.449107,3.14025,0.473969,
4.80393,1.67444,-0.168343,1.01884,0.451857,3.14024,0.475074,
4.82708,1.67425,-0.166299,1.01874,0.454553,3.14024,0.476141,
4.84719,1.67406,-0.164254,1.01864,0.457194,3.14024,0.477169,
4.86965,1.67388,-0.16221,1.01854,0.459778,3.14023,0.478157,
4.89581,1.6737,-0.160164,1.01845,0.462305,3.14023,0.479106,
4.92789,1.67352,-0.158119,1.01835,0.464774,3.14023,0.480014,
4.95425,1.67334,-0.156073,1.01826,0.467185,3.14022,0.480881,
4.97987,1.67317,-0.154027,1.01817,0.469535,3.14022,0.481707,
5.00147,1.673,-0.15198,1.01808,0.471825,3.14022,0.48249,
5.02441,1.67284,-0.149933,1.01799,0.474052,3.14021,0.48323,
5.05148,1.67268,-0.147886,1.0179,0.476217,3.14021,0.483926,
5.07313,1.67252,-0.145838,1.01781,0.478318,3.14021,0.484578,
5.0917,1.67237,-0.14379,1.01773,0.480355,3.14021,0.485185,
5.11206,1.67222,-0.141742,1.01765,0.482325,3.1402,0.485746,
5.13358,1.67208,-0.139692,1.01757,0.48423,3.1402,0.486261,
5.15808,1.67194,-0.137643,1.01749,0.486067,3.1402,0.486729,
5.17864,1.67181,-0.135593,1.01742,0.487835,3.1402,0.487149,
5.19974,1.67168,-0.133543,1.01734,0.489534,3.14019,0.48752,
5.22443,1.67156,-0.131493,1.01727,0.491162,3.14019,0.487843,
5.24433,1.67144,-0.129442,1.0172,0.492719,3.14019,0.488115,
5.26161,1.67132,-0.12739,1.01714,0.494203,3.14019,0.488336,
5.27658,1.67122,-0.125339,1.01708,0.495614,3.14018,0.488506,
5.29164,1.67111,-0.123287,1.01702,0.49695,3.14018,0.488624,
5.30799,1.67102,-0.121234,1.01696,0.49821,3.14018,0.488688,
5.32298,1.67093,-0.119181,1.01691,0.499394,3.14018,0.488698,
5.33854,1.67084,-0.117128,1.01686,0.500501,3.14018,0.488653,
5.35608,1.67076,-0.115075,1.01681,0.501528,3.14018,0.488552,
5.37172,1.67069,-0.113021,1.01677,0.502475,3.14017,0.488395,
5.38577,1.67062,-0.110967,1.01673,0.503341,3.14017,0.488179,
5.39878,1.67056,-0.108913,1.01669,0.504125,3.14017,0.487905,
5.41305,1.67051,-0.106859,1.01666,0.504825,3.14017,0.487571,
5.42909,1.67046,-0.104805,1.01663,0.505441,3.14017,0.487176,
5.44354,1.67042,-0.102751,1.0166,0.50597,3.14017,0.486719,
5.45626,1.67039,-0.100697,1.01658,0.506413,3.14017,0.4862,
5.46779,1.67036,-0.0986425,1.01657,0.506767,3.14017,0.485616,
5.47842,1.67034,-0.0965885,1.01655,0.507031,3.14017,0.484967,
5.48836,1.67033,-0.0945345,1.01655,0.507205,3.14017,0.484251,
5.49774,1.67033,-0.0924805,1.01654,0.507286,3.14017,0.483468,
5.50666,1.67033,-0.0904265,1.01654,0.507273,3.14017,0.482616,
5.51529,1.67034,-0.0883724,1.01655,0.507165,3.14017,0.481693,
5.52394,1.67036,-0.0863184,1.01656,0.506961,3.14017,0.480698,
5.53259,1.67038,-0.0842644,1.01657,0.506658,3.14017,0.47963,
5.54132,1.67041,-0.0822104,1.01659,0.506256,3.14017,0.478488,
5.55039,1.67046,-0.0801565,1.01661,0.505752,3.14017,0.477269,
5.56006,1.67051,-0.0781025,1.01664,0.505146,3.14017,0.475972,
5.57049,1.67056,-0.0760485,1.01668,0.504435,3.14017,0.474596,
5.58188,1.67063,-0.0739945,1.01671,0.503617,3.14017,0.473138,
5.59451,1.6707,-0.0719405,1.01676,0.502692,3.14017,0.471597,
5.60883,1.67079,-0.0698875,1.0168,0.501656,3.14018,0.469972,
5.62574,1.67088,-0.0678345,1.01686,0.50051,3.14018,0.468261,
5.64528,1.67098,-0.0657822,1.01691,0.49925,3.14018,0.466461,
5.66258,1.67109,-0.0637307,1.01697,0.497874,3.14018,0.464571,
5.67857,1.67121,-0.0616796,1.01704,0.496382,3.14018,0.462589,
5.69656,1.67133,-0.0596293,1.01711,0.494771,3.14019,0.460513,
5.71566,1.67147,-0.0575797,1.01719,0.493038,3.14019,0.45834,
5.73339,1.67161,-0.0555309,1.01727,0.491183,3.14019,0.456068,
5.75303,1.67177,-0.053483,1.01736,0.489202,3.14019,0.453696,
5.77625,1.67193,-0.0514361,1.01745,0.487095,3.1402,0.451221,
5.79682,1.6721,-0.04939,1.01754,0.484857,3.1402,0.448641,
5.817,1.67228,-0.047345,1.01764,0.482489,3.1402,0.445952,
5.83695,1.67248,-0.045301,1.01775,0.479986,3.14021,0.443153,
5.85522,1.67268,-0.0432582,1.01785,0.477347,3.14021,0.440241,
5.87432,1.67288,-0.0412165,1.01797,0.47457,3.14021,0.437212,
5.8977,1.6731,-0.0391759,1.01808,0.471653,3.14022,0.434066,
5.92373,1.67333,-0.0371367,1.01821,0.468592,3.14022,0.430798,
5.94717,1.67357,-0.0350989,1.01833,0.465386,3.14023,0.427406,
5.97119,1.67382,-0.0330623,1.01846,0.462032,3.14023,0.423886,
5.99994,1.67407,-0.0310273,1.01859,0.458528,3.14024,0.420237,
6.02604,1.67434,-0.0289937,1.01873,0.454872,3.14024,0.416454,
6.05105,1.67461,-0.0269614,1.01887,0.451059,3.14025,0.412534,
6.07455,1.6749,-0.0249308,1.01901,0.44709,3.14025,0.408475,
6.10062,1.67519,-0.0229017,1.01916,0.44296,3.14026,0.404272,
6.12513,1.6755,-0.0208739,1.0193,0.438666,3.14026,0.399923,
6.149,1.67581,-0.0188481,1.01946,0.434209,3.14027,0.395424,
6.17256,1.67613,-0.0168238,1.01961,0.429583,3.14027,0.390771,
6.20085,1.67646,-0.0148013,1.01977,0.424787,3.14028,0.385962,
6.23593,1.6768,-0.0127808,1.01993,0.419819,3.14029,0.380993,
6.26895,1.67716,-0.0107617,1.02009,0.414676,3.14029,0.375858,
6.307,1.67751,-0.00874453,1.02025,0.409355,3.1403,0.370557,
6.33956,1.67788,-0.00672875,1.02041,0.403853,3.14031,0.365083,
6.36699,1.67826,-0.00471499,1.02058,0.39817,3.14031,0.359434,
6.39235,1.67865,-0.0027029,1.02074,0.392302,3.14032,0.353606,
6.42039,1.67904,-0.000692831,1.02091,0.386248,3.14033,0.347597,
6.45519,1.67945,0.00131558,1.02108,0.380005,3.14034,0.3414,
6.50129,1.67986,0.00332194,1.02125,0.373572,3.14035,0.335015,
6.56431,1.68028,0.00532673,1.02142,0.366946,3.14035,0.328436,
6.61328,1.68071,0.00732961,1.02158,0.360125,3.14036,0.321661,
6.65911,1.68115,0.00933096,1.02175,0.353108,3.14037,0.314685,
6.70484,1.6816,0.0113302,1.02192,0.345895,3.14038,0.307508,
6.74316,1.68206,0.0133277,1.02209,0.338482,3.14039,0.300124,
6.77993,1.68252,0.0153231,1.02225,0.330871,3.1404,0.292533,
6.82316,1.68299,0.0173168,1.02241,0.323059,3.14041,0.284731,
6.86581,1.68347,0.0193084,1.02258,0.315048,3.14042,0.276717,
6.90378,1.68396,0.0212986,1.02274,0.306834,3.14043,0.268486,
6.94733,1.68446,0.0232874,1.02289,0.298417,3.14044,0.260038,
7.00162,1.68496,0.0252742,1.02305,0.289799,3.14045,0.251372,
7.04672,1.68547,0.0272593,1.0232,0.28098,3.14046,0.242488,
7.08584,1.68599,0.0292428,1.02335,0.271961,3.14047,0.233383,
7.12965,1.68652,0.0312246,1.0235,0.262743,3.14048,0.22406,
7.17473,1.68705,0.0332048,1.02364,0.253327,3.14049,0.214519,
7.21436,1.68759,0.0351839,1.02378,0.243713,3.1405,0.204757,
7.2537,1.68813,0.0371605,1.02391,0.23391,3.14051,0.194785,
7.3007,1.68869,0.0391362,1.02404,0.223913,3.14052,0.184596,
7.35268,1.68924,0.0411102,1.02417,0.213729,3.14053,0.174198,
7.3995,1.68981,0.0430826,1.02429,0.203361,3.14054,0.163595,
7.44961,1.69038,0.0450538,1.02441,0.192812,3.14055,0.152789,
7.51105,1.69096,0.0470242,1.02452,0.182084,3.14057,0.141783,
7.56547,1.69154,0.0489935,1.02462,0.171183,3.14058,0.130586,
7.6112,1.69213,0.0509607,1.02472,0.160121,3.14059,0.119209,
7.65958,1.69272,0.0529266,1.02481,0.1489,3.1406,0.107658,
7.71641,1.69332,0.0548915,1.0249,0.137523,3.14061,0.0959371,
7.76677,1.69392,0.056855,1.02498,0.126001,3.14062,0.0840613,
7.81855,1.69453,0.0588173,1.02506,0.11434,3.14063,0.0720376,
7.88046,1.69514,0.0607787,1.02512,0.102546,3.14064,0.0598769,
7.93907,1.69576,0.0627386,1.02518,0.0906314,3.14065,0.0475938,
8.00705,1.69638,0.064698,1.02524,0.0785994,3.14067,0.035196,
8.06207,1.697,0.0666566,1.02528,0.0664601,3.14068,0.0226976,
8.10632,1.69763,0.0686141,1.02532,0.0542259,3.14069,0.0101152,
8.14604,1.69826,0.0705705,1.02535,0.0419071,3.1407,-0.00253659,
8.18976,1.69889,0.0725259,1.02538,0.0295134,3.14071,-0.0152431,
8.23936,1.69952,0.0744804,1.02539,0.0170554,3.14072,-0.0279895,
8.28353,1.70016,0.076434,1.0254,0.00454304,3.14073,-0.040761,
8.3244,1.7008,0.0783877,1.0254,3.13358,0.000854177,3.08805,
8.36977,1.70144,0.080341,1.02539,3.12098,0.000844372,3.07527,
8.42107,1.70208,0.0822938,1.02537,3.10837,0.000834765,3.06251,
8.48061,1.70273,0.084246,1.02535,3.09574,0.000825368,3.04979,
8.53156,1.70337,0.0861976,1.02532,3.08312,0.000816193,3.03712,
8.57891,1.70402,0.0881478,1.02528,3.07053,0.000807254,3.02453,
8.63232,1.70467,0.0900977,1.02523,3.05795,0.000798555,3.01203,
8.68752,1.70531,0.0920473,1.02517,3.04542,0.000790106,2.99962,
8.75073,1.70596,0.0939968,1.0251,3.03293,0.000781912,2.98733,
8.80522,1.7066,0.0959461,1.02503,3.02051,0.000773954,2.97517,
8.86318,1.70725,0.0978954,1.02495,3.00816,0.000766288,2.96314,
8.93377,1.70789,0.0998448,1.02486,2.99589,0.000758894,2.95127,
8.99221,1.70853,0.101794,1.02476,2.98372,0.000751777,2.93956,
9.04721,1.70917,0.103744,1.02466,2.97165,0.000744937,2.92803,
9.09229,1.70981,0.105694,1.02454,2.9597,0.000738378,2.91668,
9.13044,1.71044,0.107644,1.02442,2.94787,0.0007321,2.90553,
9.16702,1.71108,0.109596,1.0243,2.93617,0.0007261,2.89457,
9.20644,1.71171,0.111548,1.02416,2.92461,0.000720379,2.88383,
9.24994,1.71233,0.113502,1.02402,2.91321,0.000714935,2.87329,
9.29256,1.71296,0.115455,1.02387,2.90197,0.000709769,2.86299,
9.3395,1.71357,0.117409,1.02372,2.89091,0.000704876,2.85291,
9.38729,1.71419,0.119364,1.02355,2.88002,0.000700251,2.84307,
9.44063,1.7148,0.12132,1.02339,2.86932,0.000695888,2.83346,
9.48485,1.7154,0.123277,1.02321,2.8588,0.000691782,2.82409,
9.52182,1.716,0.125236,1.02304,2.84848,0.000687927,2.81496,
9.55949,1.71659,0.127196,1.02285,2.83837,0.000684318,2.80607,
9.60038,1.71717,0.129157,1.02266,2.82846,0.000680945,2.79742,
9.63683,1.71775,0.13112,1.02247,2.81877,0.000677804,2.78902,
9.67364,1.71832,0.133085,1.02227,2.8093,0.000674884,2.78085,
9.71728,1.71889,0.135052,1.02207,2.80005,0.000672178,2.77293,
9.76933,1.71944,0.137021,1.02187,2.79102,0.000669677,2.76525,
9.81168,1.71999,0.138991,1.02166,2.78223,0.000667374,2.7578,
9.85041,1.72053,0.140964,1.02146,2.77366,0.00066526,2.7506,
9.89691,1.72106,0.142939,1.02124,2.76534,0.000663325,2.74362,
9.95195,1.72158,0.144916,1.02103,2.75725,0.000661561,2.73688,
9.99469,1.72209,0.146895,1.02082,2.7494,0.000659959,2.73037,
10.0346,1.72259,0.148877,1.0206,2.7418,0.000658509,2.72409,
10.0794,1.72308,0.150863,1.02039,2.73443,0.000657203,2.71803,
10.1167,1.72356,0.15285,1.02018,2.72732,0.000656032,2.71219,
10.1542,1.72402,0.154841,1.01996,2.72045,0.000654988,2.70656,
10.197,1.72448,0.156834,1.01975,2.71383,0.000654062,2.70116,
10.2306,1.72492,0.158831,1.01954,2.70746,0.000653246,2.69596,
10.2572,1.72535,0.160831,1.01934,2.70134,0.00065253,2.69097,
10.2812,1.72576,0.162834,1.01913,2.69547,0.000651909,2.68618,
10.3068,1.72616,0.16484,1.01893,2.68985,0.000651373,2.6816,
10.3366,1.72655,0.166849,1.01874,2.68449,0.000650915,2.67721,
10.3702,1.72692,0.168862,1.01855,2.67937,0.000650529,2.67302,
10.3985,1.72728,0.170878,1.01836,2.67452,0.000650207,2.66902,
10.4251,1.72762,0.172897,1.01818,2.66992,0.000649942,2.66522,
10.4474,1.72794,0.174919,1.01801,2.66558,0.000649728,2.6616,
10.469,1.72825,0.176944,1.01784,2.66149,0.000649559,2.65817,
10.4925,1.72854,0.178973,1.01768,2.65766,0.000649429,2.65492,
10.5183,1.72881,0.181005,1.01753,2.65409,0.000649333,2.65185,
10.5472,1.72907,0.18304,1.01739,2.65078,0.000649265,2.64896,
10.5697,1.7293,0.185077,1.01726,2.64773,0.000649221,2.64625,
10.5898,1.72952,0.187117,1.01714,2.64495,0.000649197,2.64371,
10.6105,1.72972,0.18916,1.01703,2.64243,0.000649187,2.64135,
10.6279,1.7299,0.191206,1.01692,2.64017,0.000649189,2.63916,
10.6433,1.73005,0.193253,1.01683,2.63818,0.000649198,2.63715,
10.6584,1.73019,0.195302,1.01675,2.63646,0.000649213,2.63531,
10.673,1.73031,0.197354,1.01669,2.63501,0.000649229,2.63364,
10.6875,1.7304,0.199406,1.01663,2.63384,0.000649245,2.63214,
10.7017,1.73048,0.201459,1.01659,2.63293,0.00064926,2.63082,
10.7159,1.73053,0.203512,1.01656,2.63231,0.000649271,2.62966,
10.7297,1.73056,0.205565,1.01655,2.63196,0.000649277,2.62868,
10.7438,1.73056,0.207618,1.01654,2.63189,0.000649278,2.62787,
10.7579,1.73055,0.209671,1.01655,2.63211,0.000649274,2.62723,
10.7721,1.73051,0.211725,1.01658,2.63261,0.000649265,2.62676,
10.7877,1.73045,0.213778,1.01661,2.6334,0.000649252,2.62647,
10.8055,1.73036,0.215831,1.01666,2.63448,0.000649236,2.62635,
10.8239,1.73026,0.217883,1.01673,2.63586,0.000649219,2.62641,
10.8469,1.73013,0.219932,1.0168,2.63753,0.000649203,2.62665,
10.8727,1.72997,0.22198,1.01689,2.6395,0.000649191,2.62708,
10.8955,1.7298,0.224025,1.017,2.64178,0.000649187,2.62768,
10.9197,1.7296,0.226068,1.01711,2.64436,0.000649193,2.62847,
10.9511,1.72937,0.228107,1.01724,2.64725,0.000649216,2.62945,
10.9787,1.72913,0.230143,1.01738,2.65046,0.00064926,2.63062,
11.003,1.72886,0.232176,1.01753,2.65398,0.00064933,2.63198,
11.0256,1.72857,0.234204,1.01769,2.65783,0.000649434,2.63355,
11.0499,1.72826,0.236229,1.01786,2.66199,0.000649578,2.63531,
11.079,1.72792,0.238248,1.01804,2.66649,0.00064977,2.63728,
11.1068,1.72757,0.240264,1.01824,2.67132,0.000650018,2.63946,
11.1367,1.72719,0.242274,1.01844,2.67648,0.000650331,2.64185,
11.1731,1.72679,0.24428,1.01864,2.68198,0.00065072,2.64447,
11.2062,1.72637,0.246281,1.01886,2.68782,0.000651194,2.64731,
11.2401,1.72593,0.248276,1.01908,2.69401,0.000651764,2.65037,
11.2816,1.72547,0.250267,1.01931,2.70056,0.000652444,2.65368,
11.3191,1.72499,0.252252,1.01954,2.70745,0.000653244,2.65722,
11.3511,1.7245,0.254232,1.01978,2.7147,0.000654179,2.66101,
